"API_WELLNO","WH_LONG83","WH_LAT83","CSDCODE","Cum Oil","Cum Gas","SizeCategory","PointSize","Predicted_Value"
"34013211120000",-81.147301,39.945558,"PNPL",5,11009169,"Small",1,-0.252338811367621
"34013211130000",-81.14735,39.945572,"PNPL",4,10130233,"Small",1,-0.252338811367621
"34013211140000",-81.147247,39.945543,"PNPL",5,8342106,"Small",1,-0.252338811367621
"34013211150000",-80.888198,39.926455,"PNPL",0,14028691,"Small",1,1.08007844743554
"34013211160000",-80.888139,39.926404,"PNPL",0,11477966,"Small",1,1.08007844743554
"34013211170100",-80.888079,39.926354,"PNPL",0,11451487,"Small",1,1.08007844743554
"34013211180000",-80.888016,39.926304,"PNPL",0,13136402,"Small",1,1.08007844743554
"34013211190000",-80.882996,39.938664,"PNPL",0,17493182,"Small",1,0.449485318405625
"34013211200000",-80.883082,39.938638,"PNPL",0,15876590,"Small",1,0.449485318405625
"34013211210000",-80.883247,39.938588,"PNPL",0,15471688,"Small",1,0.449485318405625
"34013211220000",-80.883165,39.938612,"PNPL",0,18528377,"Small",1,0.449485318405625
"34013211230000",-80.970069,39.969489,"PNPL",0,11481432,"Small",1,0.365009296083233
"34013211240000",-80.97008,39.969448,"PNPL",0,12525353,"Small",1,0.365009296083233
"34013211250000",-80.970104,39.969369,"PNPL",0,9975108,"Small",1,0.365009296083233
"34013211260000",-80.970115,39.969328,"PNPL",0,7717825,"Small",1,0.365009296083233
"34013211270000",-80.970127,39.969287,"PNPL",0,10397293,"Small",1,0.365009296083233
"34013211280000",-80.797491,40.142267,"PNPL",0,11431648,"Small",1,1.15393847441386
"34013211290000",-81.164663,39.945836,"PNPL",9,12195000,"Small",1,-0.252338811367621
"34013211300000",-81.164717,39.945837,"PNPL",10,15132576,"Small",1,-0.252338811367621
"34013211310000",-81.164556,39.945835,"PNPL",14,9591779,"Small",1,-0.252338811367621
"34013211320000",-81.164503,39.945834,"PNPL",21,8330704,"Small",1,-0.252338811367621
"34013211330000",-81.16461,39.945836,"PNPL",8,11746854,"Small",1,-0.252338811367621
"34013211340000",-80.801735,40.105431,"PNPL",0,10172589,"Small",1,1.25820747843491
"34013211350000",-80.985447,39.966619,"PNPL",0,12910957,"Small",1,0.0528119255027786
"34013211360000",-80.985536,39.96662,"PNPL",0,12117747,"Small",1,0.0528119255027786
"34013211370000",-80.855029,40.144251,"PNPL",0,10860526,"Small",1,1.25798333433706
"34013211380000",-80.854971,40.144281,"PNPL",0,12339563,"Small",1,1.25798333433706
"34013211390100",-80.85491,40.144313,"PNPL",0,11448582,"Small",1,1.25798333433706
"34013211400000",-80.854848,40.144342,"PNPL",0,7680966,"Small",1,1.25798333433706
"34013211410000",-80.841861,40.030313,"PNPL",0,10951130,"Small",1,1.48428096547671
"34013211420000",-80.931529,39.942027,"PNPL",0,15491703,"Small",1,0.322380022413404
"34013211430100",-80.93144,39.942021,"PNPL",0,13558638,"Small",1,0.322380022413404
"34013211440000",-80.931351,39.942014,"PNPL",0,13306195,"Small",1,0.322380022413404
"34013211460000",-80.931173,39.942,"PNPL",0,16173896,"Small",1,0.322380022413404
"34013211470000",-80.841839,40.030351,"PNPL",0,10939262,"Small",1,1.48428096547671
"34013211480000",-81.02212,40.105372,"PNPL",0,7111337,"Small",1,1.27898875179826
"34013211490000",-81.022171,40.105331,"PNPL",0,15408518,"Small",1,1.27898875179826
"34013211500000",-80.890584,40.015137,"PNPL",0,16120967,"Small",1,1.09799121952098
"34013211560000",-80.839423,39.904231,"PNPL",0,9388758,"Small",1,1.48428096547671
"34013211570000",-80.839393,39.904262,"PNPL",0,13710319,"Small",1,1.48428096547671
"34013211580000",-80.839331,39.90433,"PNPL",0,8760378,"Small",1,1.48428096547671
"34013211590000",-80.83936,39.904297,"PNPL",0,14894931,"Small",1,1.48428096547671
"34013211600000",-81.112914,39.939297,"PNPL",1,9779287,"Small",1,0.767763036200712
"34013211610000",-81.11286,39.939311,"PNPL",1,10213844,"Small",1,0.767763036200712
"34013211620000",-81.11281,39.939324,"PNPL",1,11561970,"Small",1,0.767763036200712
"34013211640100",-80.839424,39.904226,"PNPL",0,9543922,"Small",1,1.48428096547671
"34013211650000",-80.98277,39.937275,"PNPL",0,8495998,"Small",1,0.0528119255027786
"34013211660000",-80.982788,39.937237,"PNPL",0,11902162,"Small",1,0.0528119255027786
"34013211670000",-80.982755,39.937316,"PNPL",0,13132399,"Small",1,0.0528119255027786
"34013211680000",-80.982804,39.937199,"PNPL",0,12232339,"Small",1,0.0528119255027786
"34013211690000",-80.982819,39.937158,"PNPL",0,11614035,"Small",1,0.0528119255027786
"34013211700000",-80.890572,40.015192,"PNPL",0,13828575,"Small",1,1.09799121952098
"34013211720000",-81.043119,40.016677,"PNPL",0,8603442,"Small",1,-0.016955266609507
"34013211730000",-81.043109,40.016814,"PNPL",0,8752367,"Small",1,-0.016955266609507
"34013211750000",-81.034185,40.022584,"PNPL",0,9800811,"Small",1,-0.016955266609507
"34013211760000",-81.01329,39.948568,"PNPL",0,9444683,"Small",1,1.21405167205646
"34013211770000",-81.013251,39.94859,"PNPL",0,5844825,"Small",1,1.21405167205646
"34013211780000",-81.013208,39.948614,"PNPL",0,7112858,"Small",1,1.21405167205646
"34013211790000",-81.013161,39.948638,"PNPL",0,8352964,"Small",1,1.21405167205646
"34013211800000",-81.013118,39.94866,"PNPL",0,6731673,"Small",1,1.21405167205646
"34013211810000",-81.013071,39.948684,"PNPL",0,9811456,"Small",1,1.21405167205646
"34013211820000",-81.034096,40.022596,"PNPL",0,12590024,"Small",1,-0.016955266609507
"34013211830000",-81.03401,40.022609,"PNPL",0,14355113,"Small",1,-0.016955266609507
"34013211840000",-81.225807,39.903414,"PNPL",1436,11188931,"Small",1,-0.961117803470529
"34013211850000",-81.225809,39.903456,"PNPL",798,8774804,"Small",1,-0.961117803470529
"34013211860000",-81.225809,39.903497,"PNPL",506,12240825,"Small",1,-0.961117803470529
"34013211930000",-80.797438,40.142227,"PNPL",0,11970625,"Small",1,1.15393847441386
"34013211940000",-80.921417,39.953014,"PNPL",0,13548812,"Small",1,0.962085567398608
"34013211950000",-80.921434,39.953053,"PNPL",0,10963478,"Small",1,0.962085567398608
"34013211960000",-80.921464,39.953133,"PNPL",0,11768235,"Small",1,0.962085567398608
"34013211970000",-80.921481,39.953171,"PNPL",0,3608601,"Small",1,0.962085567398608
"34013211980000",-80.921451,39.953094,"PNPL",0,11505302,"Small",1,0.962085567398608
"34013212140000",-81.077399,40.010763,"PNPL",0,10777295,"Small",1,0.641025383710398
"34013212150000",-81.077452,40.010775,"PNPL",0,10215460,"Small",1,0.641025383710398
"34013212160000",-81.077502,40.010784,"PNPL",0,10097530,"Small",1,0.641025383710398
"34013212170000",-81.09631,39.992294,"PNPL",0,7221074,"Small",1,0.100009278037815
"34013212180000",-81.096286,39.992258,"PNPL",0,6804776,"Small",1,0.100009278037815
"34013212190000",-81.096258,39.992222,"PNPL",0,7878351,"Small",1,0.100009278037815
"34013212200000",-81.096366,39.992177,"PNPL",0,6912594,"Small",1,0.100009278037815
"34013212210000",-81.096394,39.99221,"PNPL",0,7539400,"Small",1,0.100009278037815
"34013212220000",-81.096422,39.992249,"PNPL",0,7380975,"Small",1,0.100009278037815
"34013212230000",-81.096449,39.992285,"PNPL",0,7265165,"Small",1,0.100009278037815
"34013212290000",-80.88898,40.090067,"PNPL",0,6566197,"Small",1,1.06628845948886
"34013212300000",-80.888876,40.090085,"PNPL",0,8506734,"Small",1,1.06628845948886
"34013212310000",-80.888926,40.090078,"PNPL",0,7020365,"Small",1,1.06628845948886
"34013212330100",-80.804203,39.94524,"PNPL",0,9283266,"Small",1,1.02631770372455
"34013212350000",-80.810093,39.936583,"PNPL",0,7996675,"Small",1,1.28676932570314
"34013212360000",-80.810049,39.936605,"PNPL",0,6539706,"Small",1,1.28676932570314
"34013212370000",-80.810006,39.936629,"PNPL",0,7710626,"Small",1,1.28676932570314
"34013212390000",-80.809916,39.936674,"PNPL",0,8538303,"Small",1,1.28676932570314
"34013212400000",-80.840132,39.928544,"PNPL",0,7218911,"Small",1,1.35365429830552
"34013212410000",-80.840043,39.928395,"PNPL",0,9000867,"Small",1,1.35365429830552
"34013212420000",-80.840108,39.928508,"PNPL",0,7636769,"Small",1,1.35365429830552
"34013212430000",-80.840152,39.928583,"PNPL",0,10736218,"Small",1,1.35365429830552
"34013212440000",-80.840067,39.928433,"PNPL",0,9133737,"Small",1,1.35365429830552
"34013212460000",-80.937379,40.141236,"PNPL",0,8907033,"Small",1,1.27007943300557
"34013212470000",-80.937381,40.141291,"PNPL",0,10927376,"Small",1,1.27007943300557
"34013212480000",-80.937384,40.141346,"PNPL",0,8628840,"Small",1,1.27007943300557
"34013212490000",-80.937386,40.141401,"PNPL",0,9961886,"Small",1,1.27007943300557
"34013212560000",-80.7714,39.937283,"PNPL",0,11325258,"Small",1,1.3537857203037
"34013212570000",-80.771387,39.937241,"PNPL",0,8994928,"Small",1,1.3537857203037
"34013212580000",-80.771373,39.937203,"PNPL",0,12715760,"Small",1,1.3537857203037
"34013212590000",-80.77136,39.937161,"PNPL",0,12505984,"Small",1,1.3537857203037
"34013212640000",-81.212802,39.89396,"PNPL",113,8444384,"Small",1,-0.961117803470529
"34013212650000",-81.212802,39.894001,"PNPL",109,6424634,"Small",1,-0.961117803470529
"34013212660000",-80.868245,39.882721,"PNPL",0,5759853,"Small",1,1.27748012332799
"34013212670000",-80.868195,39.882739,"PNPL",0,6679208,"Small",1,1.27748012332799
"34013212680000",-80.868145,39.882755,"PNPL",0,8032664,"Small",1,1.27748012332799
"34013212910000",-80.860407,39.920661,"PNPL",0,5261400,"Small",1,1.35365429830552
"34013213100000",-80.888561,40.141492,"PNPL",0,7818099,"Small",1,1.35229390322957
"34013213110000",-80.888501,40.141464,"PNPL",0,9626077,"Small",1,1.35229390322957
"34013213120000",-80.888437,40.141435,"PNPL",0,9776814,"Small",1,1.35229390322957
"34013213130000",-81.04311,40.016759,"PNPL",0,8398395,"Small",1,-0.016955266609507
"34013213280000",-80.816292,40.092583,"PNPL",0,8717115,"Small",1,1.24399996324929
"34013213290000",-80.816176,40.092645,"PNPL",0,10114995,"Small",1,1.24399996324929
"34013213360000",-81.022285,40.105338,"PNPL",0,11625742,"Small",1,1.27898875179826
"34013213370000",-81.022234,40.105379,"PNPL",0,8316738,"Small",1,1.27898875179826
"34013213380000",-81.022187,40.10542,"PNPL",0,6924339,"Small",1,1.27898875179826
"34019220750000",-81.000743,40.602042,"PNPL",32743,2923283,"Medium",2,0.822300234430502
"34019220820100",-81.03491,40.719875,"PNPL",31214,330086,"Medium",2,1.20627213072167
"34019220840100",-80.958897,40.71618,"PNPL",37288,2500228,"Medium",2,0.30354334900277
"34019220890100",-80.973006,40.536502,"PNPL",13746,2857325,"Medium",2,-0.332773071384079
"34019220900100",-80.929797,40.551077,"PNPL",332,5055092,"Small",1,0.891179733572516
"34019220930000",-81.187947,40.610447,"PNPL",86311,619144,"Large",3,1.32320792686884
"34019220950000",-81.0264,40.533162,"PNPL",46931,1179912,"Medium",2,-0.208606189506711
"34019220960000",-81.029071,40.510021,"PNPL",44959,2449268,"Medium",2,-0.208606189506711
"34019220980000",-81.013855,40.531152,"PNPL",65723,2105341,"Large",3,1.39763084670949
"34019221010000",-80.973046,40.536448,"PNPL",14898,3004598,"Medium",2,-0.332773071384079
"34019221020000",-80.973004,40.536403,"PNPL",19218,2971141,"Medium",2,-0.332773071384079
"34019221030000",-80.925005,40.68154,"PNPL",12055,2427743,"Medium",2,0.773967320596521
"34019221040000",-80.925149,40.681542,"PNPL",3664,1774728,"Small",1,0.773967320596521
"34019221050000",-81.01391,40.531109,"PNPL",40148,1903348,"Medium",2,1.39763084670949
"34019221100000",-81.129478,40.563804,"PNPL",104831,935649,"Large",3,1.17742332308273
"34019221110000",-81.025131,40.672871,"PNPL",56845,1185802,"Medium",2,1.00325696473837
"34019221120000",-80.959684,40.645463,"PNPL",4588,2360867,"Small",1,0.375731173039386
"34019221190100",-81.041752,40.465627,"PNPL",47409,2165505,"Medium",2,1.31661261906403
"34019221210000",-80.938619,40.682133,"PNPL",8475,3056129,"Medium",2,1.09428965301301
"34019221220000",-81.059354,40.471426,"PNPL",42569,1271491,"Medium",2,1.19968608279558
"34019221230000",-81.000709,40.602135,"PNPL",21151,2125953,"Medium",2,0.822300234430502
"34019221240000",-81.000683,40.602003,"PNPL",21602,3085959,"Medium",2,0.822300234430502
"34019221260000",-81.004497,40.686058,"PNPL",96819,2462811,"Large",3,1.34309156206817
"34019221270000",-81.004425,40.686057,"PNPL",68339,1516898,"Large",3,1.34309156206817
"34019221280000",-81.004353,40.686056,"PNPL",75442,2162852,"Large",3,1.34309156206817
"34019221310100",-80.989433,40.62866,"PNPL",9512,2139465,"Medium",2,0.0692970055831344
"34019221330100",-81.047899,40.63835,"PNPL",42193,2115880,"Medium",2,1.19145805664625
"34019221340000",-80.969507,40.441487,"PNPL",1717,5338256,"Small",1,0.961210105687549
"34019221350000",-80.97024,40.519376,"PNPL",12237,2190052,"Medium",2,-0.332773071384079
"34019221360000",-81.001999,40.502402,"PNPL",18753,2322829,"Medium",2,1.36354866186148
"34019221370000",-81.129494,40.563881,"PNPL",116609,1145077,"Large",3,1.17742332308273
"34019221390100",-81.002063,40.502436,"PNPL",31226,1707377,"Medium",2,1.36354866186148
"34019221400000",-81.025012,40.672834,"PNPL",39242,1769110,"Medium",2,1.00325696473837
"34019221440000",-80.970165,40.51935,"PNPL",9882,2029129,"Medium",2,-0.332773071384079
"34019221450000",-80.895222,40.62781,"PNPL",103,4132642,"Small",1,1.20891806902249
"34019221470000",-81.140651,40.536005,"PNPL",156880,1222019,"Large",3,1.2431174083861
"34019221510000",-81.000649,40.602093,"PNPL",24758,2206685,"Medium",2,0.822300234430502
"34019221530000",-81.000694,40.602176,"PNPL",13848,969671,"Medium",2,0.822300234430502
"34019221570000",-81.00891,40.459457,"PNPL",15588,3296047,"Medium",2,-0.109219286451968
"34019221590000",-81.00882,40.459486,"PNPL",9061,3693628,"Medium",2,-0.109219286451968
"34019221600000",-81.015357,40.450317,"PNPL",11277,2853213,"Medium",2,-0.109219286451968
"34019221610000",-81.001982,40.502512,"PNPL",31385,2366404,"Medium",2,1.36354866186148
"34019221620000",-80.961173,40.449597,"PNPL",393,4148047,"Small",1,1.29701101592712
"34019221640000",-81.128212,40.529738,"PNPL",129230,1075222,"Large",3,1.29846793602535
"34019221660000",-80.895848,40.642454,"PNPL",320,5752720,"Small",1,1.20891806902249
"34019221680000",-81.022394,40.606115,"PNPL",38756,1470862,"Medium",2,1.2006951417743
"34019221720000",-81.128307,40.529821,"PNPL",131261,1133925,"Large",3,1.29846793602535
"34019221740000",-80.958986,40.716208,"PNPL",58798,1747991,"Medium",2,0.30354334900277
"34019221760000",-81.128257,40.529779,"PNPL",117613,1268084,"Large",3,1.29846793602535
"34019221770000",-81.128132,40.529756,"PNPL",60312,566201,"Medium",2,1.29846793602535
"34019221790000",-81.015406,40.450367,"PNPL",28796,3699692,"Medium",2,-0.109219286451968
"34019221870000",-80.979464,40.438946,"PNPL",2107,4138657,"Small",1,0.961210105687549
"34019221880000",-81.015327,40.450366,"PNPL",28104,4866579,"Medium",2,-0.109219286451968
"34019221910000",-81.104786,40.500541,"PNPL",103601,1151092,"Large",3,1.36755115633238
"34019221920000",-81.041682,40.465544,"PNPL",42102,2681193,"Medium",2,1.31661261906403
"34019221940000",-81.060599,40.448588,"PNPL",69476,2108022,"Large",3,1.19968608279558
"34019221970100",-81.11617,40.68316,"PNPL",696,0,"Small",1,0.7153561909969
"34019221980000",-80.970153,40.51924,"PNPL",3899,2165807,"Small",1,-0.332773071384079
"34019221990000",-80.963305,40.485252,"PNPL",4716,2024762,"Small",1,1.29454808468466
"34019222000000",-81.060524,40.448727,"PNPL",54980,1365720,"Medium",2,1.19968608279558
"34019222020000",-81.04168,40.465599,"PNPL",64936,2689212,"Large",3,1.31661261906403
"34019222030000",-80.970151,40.519185,"PNPL",3245,2637718,"Small",1,-0.332773071384079
"34019222040000",-80.963232,40.485278,"PNPL",3035,1915729,"Small",1,1.29454808468466
"34019222060000",-81.01544,40.450318,"PNPL",15103,2110168,"Medium",2,-0.109219286451968
"34019222070000",-81.041754,40.465518,"PNPL",44001,2394941,"Medium",2,1.31661261906403
"34019222080000",-80.979399,40.43897,"PNPL",1979,3691891,"Small",1,0.961210105687549
"34019222100000",-80.979535,40.438993,"PNPL",5316,5080752,"Small",1,0.961210105687549
"34019222110000",-80.943751,40.713526,"PNPL",17067,2258106,"Medium",2,-0.298126109278321
"34019222160000",-80.979334,40.438994,"PNPL",2289,3619411,"Small",1,0.961210105687549
"34019222200000",-81.004614,40.713515,"PNPL",53624,1456004,"Medium",2,0.681222078822808
"34019222250000",-81.079524,40.497754,"PNPL",95278,1355869,"Large",3,1.36755115633238
"34019222280000",-81.079456,40.497736,"PNPL",56914,1076010,"Medium",2,1.36755115633238
"34019222290000",-81.079388,40.497719,"PNPL",45402,983918,"Medium",2,1.36755115633238
"34019222300000",-81.079393,40.497793,"PNPL",67985,1567936,"Large",3,1.36755115633238
"34019222340000",-81.060597,40.448698,"PNPL",54401,1210193,"Medium",2,1.19968608279558
"34019222350000",-81.060526,40.448507,"PNPL",58840,2542442,"Medium",2,1.19968608279558
"34019222360000",-81.022825,40.440904,"PNPL",30657,2531182,"Medium",2,1.46077597414405
"34019222390000",-81.01547,40.450269,"PNPL",26337,5086693,"Medium",2,-0.109219286451968
"34019222400000",-81.022682,40.440902,"PNPL",15038,2296920,"Medium",2,1.46077597414405
"34019222410000",-81.022753,40.440903,"PNPL",15990,1829129,"Medium",2,1.46077597414405
"34019222420000",-81.015391,40.450268,"PNPL",17985,4189673,"Medium",2,-0.109219286451968
"34019222460000",-80.905545,40.622427,"PNPL",77,8470291,"Small",1,1.21902689088405
"34019222470000",-81.004702,40.713599,"PNPL",46220,853866,"Medium",2,0.681222078822808
"34019222480000",-81.104832,40.500583,"PNPL",122887,1248730,"Large",3,1.36755115633238
"34019222500000",-80.983981,40.47696,"PNPL",3213,3909051,"Small",1,1.29701101592712
"34019222520000",-80.99025,40.580675,"PNPL",19285,5090344,"Medium",2,0.55479387740262
"34019222530000",-80.943682,40.713536,"PNPL",15186,1784579,"Medium",2,-0.298126109278321
"34019222540000",-80.933153,40.714035,"PNPL",16006,3055116,"Medium",2,-0.298126109278321
"34019222550000",-81.005165,40.469563,"PNPL",9234,4686292,"Medium",2,-0.109219286451968
"34019222560000",-81.005254,40.469592,"PNPL",25107,5548385,"Medium",2,-0.109219286451968
"34019222570000",-81.005305,40.469551,"PNPL",62946,6579890,"Large",3,-0.109219286451968
"34019222580000",-81.104878,40.500625,"PNPL",102042,978073,"Large",3,1.36755115633238
"34019222590000",-80.991478,40.503581,"PNPL",20442,1995321,"Medium",2,1.36354866186148
"34019222600000",-80.97184,40.573751,"PNPL",3851,4869848,"Small",1,1.06573781468886
"34019222610000",-81.00896,40.459494,"PNPL",25717,3714198,"Medium",2,-0.109219286451968
"34019222620000",-81.008922,40.459564,"PNPL",15134,2770118,"Medium",2,-0.109219286451968
"34019222630000",-81.008873,40.459525,"PNPL",14023,2778200,"Medium",2,-0.109219286451968
"34019222640000",-81.022647,40.440833,"PNPL",23246,5876515,"Medium",2,1.46077597414405
"34019222650000",-81.022719,40.440834,"PNPL",19392,5375167,"Medium",2,1.46077597414405
"34019222660000",-81.022791,40.440835,"PNPL",21183,3928293,"Medium",2,1.46077597414405
"34019222670000",-80.984011,40.477056,"PNPL",7274,4326240,"Medium",2,1.29454808468466
"34019222680000",-80.984068,40.476928,"PNPL",12531,3112161,"Medium",2,1.29701101592712
"34019222690000",-80.984038,40.476996,"PNPL",7497,3042841,"Medium",2,1.29454808468466
"34019222700000",-80.984121,40.476964,"PNPL",9734,3071408,"Medium",2,1.29701101592712
"34019222710000",-81.165264,40.473727,"PNPL",133114,895395,"Large",3,1.19140831793989
"34019222720000",-80.969493,40.473494,"PNPL",1802,6162260,"Small",1,1.29701101592712
"34019222730000",-80.969585,40.473413,"PNPL",1681,2760966,"Small",1,1.29701101592712
"34019222740000",-80.969492,40.473546,"PNPL",1334,3607171,"Small",1,1.29701101592712
"34019222750000",-80.969583,40.47352,"PNPL",2144,2647480,"Small",1,1.29701101592712
"34019222760000",-80.969584,40.473465,"PNPL",6756,3458278,"Medium",2,1.29701101592712
"34019222770000",-80.995282,40.719158,"PNPL",41739,839368,"Medium",2,0.229184629777103
"34019222790000",-80.991357,40.503522,"PNPL",21750,3669667,"Medium",2,1.36354866186148
"34019222800000",-80.991437,40.503479,"PNPL",27613,3949247,"Medium",2,1.36354866186148
"34019222810000",-80.991377,40.503448,"PNPL",17629,3348454,"Medium",2,1.36354866186148
"34019222820000",-80.991417,40.50355,"PNPL",20084,2496990,"Medium",2,1.36354866186148
"34019222830000",-80.991497,40.50351,"PNPL",26728,2713624,"Medium",2,1.36354866186148
"34019222840000",-81.050266,40.630276,"PNPL",63668,1676287,"Large",3,1.19145805664625
"34019222850000",-81.050212,40.630275,"PNPL",62324,1840352,"Large",3,1.19145805664625
"34019222860000",-80.990343,40.580698,"PNPL",33718,4005172,"Medium",2,0.55479387740262
"34019222870000",-80.977327,40.714457,"PNPL",25940,1167586,"Medium",2,0.30354334900277
"34019222880000",-80.977361,40.714526,"PNPL",67266,1524881,"Large",3,0.30354334900277
"34019222890000",-81.104924,40.500666,"PNPL",100087,984294,"Large",3,1.36755115633238
"34019222900000",-80.971824,40.573677,"PNPL",8869,2878153,"Medium",2,1.06573781468886
"34019222910000",-81.129553,40.563814,"PNPL",104368,994960,"Large",3,1.17742332308273
"34019222920000",-81.129524,40.563846,"PNPL",114321,1029102,"Large",3,1.17742332308273
"34019222930000",-81.129465,40.563914,"PNPL",75434,760559,"Large",3,1.17742332308273
"34019222940000",-81.13462,40.554063,"PNPL",149602,1292781,"Large",3,1.17742332308273
"34019222950000",-81.07655,40.530692,"PNPL",137029,2020920,"Large",3,0.763221595160062
"34019222960000",-81.076587,40.530624,"PNPL",87054,2090136,"Large",3,0.763221595160062
"34019222970000",-81.076622,40.530693,"PNPL",147196,2109258,"Large",3,0.763221595160062
"34019222980000",-81.076516,40.530623,"PNPL",98480,2186759,"Large",3,0.763221595160062
"34019222990000",-81.076478,40.530692,"PNPL",151940,2047563,"Large",3,0.763221595160062
"34019223000000",-81.076659,40.530625,"PNPL",103064,2013844,"Large",3,0.763221595160062
"34019223010000",-81.022421,40.606181,"PNPL",37435,1713502,"Medium",2,1.2006951417743
"34019223020000",-81.022339,40.606161,"PNPL",29701,1532970,"Medium",2,1.2006951417743
"34019223030000",-81.111322,40.452195,"PNPL",139680,1515699,"Large",3,1.39213803334081
"34019223040000",-80.971769,40.573739,"PNPL",3622,4451134,"Small",1,1.06573781468886
"34019223050000",-81.111344,40.452041,"PNPL",92292,999700,"Large",3,1.39213803334081
"34019223060000",-81.111395,40.452146,"PNPL",101095,1044645,"Large",3,1.39213803334081
"34019223070000",-81.111298,40.452142,"PNPL",192988,2477133,"Large",3,1.39213803334081
"34019223090000",-81.111274,40.452092,"PNPL",257293,3474296,"Large",3,1.39213803334081
"34019223190000",-80.925576,40.511093,"PNPL",250,7755951,"Small",1,1.28951668291638
"34019223230000",-80.937006,40.619399,"PNPL",247,1881102,"Small",1,-0.211562042583638
"34019223260000",-80.937097,40.619373,"PNPL",428,2025965,"Small",1,-0.211562042583638
"34019223280000",-80.993958,40.441823,"PNPL",6140,5295349,"Medium",2,1.03152971039672
"34019223290000",-80.993958,40.441823,"PNPL",5582,5322108,"Medium",2,1.03152971039672
"34019223300000",-80.993931,40.44177,"PNPL",11005,5651883,"Medium",2,1.03152971039672
"34019223310000",-80.995247,40.719089,"PNPL",40940,1325587,"Medium",2,0.229184629777103
"34019223320000",-80.958928,40.71624,"PNPL",50599,1819939,"Medium",2,0.30354334900277
"34019223330000",-81.040126,40.610946,"PNPL",60899,1824335,"Medium",2,1.2006951417743
"34019223340000",-80.959682,40.645518,"PNPL",4674,3198306,"Small",1,0.375731173039386
"34019223350000",-81.040053,40.610973,"PNPL",52122,1740671,"Medium",2,1.2006951417743
"34019223360000",-81.040125,40.611001,"PNPL",80506,1988265,"Large",3,1.2006951417743
"34019223370000",-81.040054,40.610918,"PNPL",62970,2536849,"Large",3,1.2006951417743
"34019223380000",-81.040127,40.610892,"PNPL",61238,2236271,"Medium",2,1.2006951417743
"34019223390000",-80.959769,40.645492,"PNPL",6317,2111733,"Medium",2,0.375731173039386
"34019223400000",-81.134477,40.554061,"PNPL",146831,1410849,"Large",3,1.17742332308273
"34019223410000",-81.134439,40.554129,"PNPL",122819,1142073,"Large",3,1.17742332308273
"34019223420000",-80.938694,40.682156,"PNPL",7598,2829183,"Medium",2,1.09428965301301
"34019223480000",-81.134511,40.55413,"PNPL",122536,1207762,"Large",3,1.17742332308273
"34019223490000",-80.983259,40.671685,"PNPL",22083,1889634,"Medium",2,0.984660180921103
"34019223500000",-80.984623,40.517154,"PNPL",40217,4271223,"Medium",2,-0.332773071384079
"34019223510000",-80.984563,40.517123,"PNPL",21338,2894395,"Medium",2,-0.332773071384079
"34019223520000",-80.984506,40.517092,"PNPL",19236,2768301,"Medium",2,-0.332773071384079
"34019223530000",-80.984468,40.516987,"PNPL",7436,3701522,"Medium",2,-0.332773071384079
"34019223540000",-80.984525,40.517021,"PNPL",16426,4400248,"Medium",2,-0.332773071384079
"34019223550000",-80.984586,40.517052,"PNPL",21992,5089721,"Medium",2,-0.332773071384079
"34019223570000",-80.984445,40.517061,"PNPL",17886,4116671,"Medium",2,-0.332773071384079
"34019223680000",-80.983229,40.671734,"PNPL",41946,2254914,"Medium",2,0.984660180921103
"34019223720000",-80.936775,40.590785,"PNPL",569,5269640,"Small",1,0.143751551336171
"34019223730000",-81.076923,40.477264,"PNPL",86486,1617622,"Large",3,1.36755115633238
"34019223750000",-80.948013,40.647299,"PNPL",5314,2586834,"Small",1,-0.225988654960325
"34019223790000",-80.948127,40.647363,"PNPL",9539,2646298,"Medium",2,-0.225988654960325
"34019223800000",-80.94463,40.553997,"PNPL",577,5094012,"Small",1,0.891179733572516
"34019223890000",-80.9402,40.488277,"PNPL",1995,4730526,"Small",1,0.853267023230514
"34019223920000",-81.059421,40.471512,"PNPL",65937,1484535,"Large",3,1.19968608279558
"34019223930000",-81.059348,40.471539,"PNPL",86939,2417304,"Large",3,1.19968608279558
"34019223940000",-81.059419,40.471567,"PNPL",65353,1569899,"Large",3,1.19968608279558
"34019223950000",-81.001991,40.502457,"PNPL",13753,2298597,"Medium",2,1.36354866186148
"34019223960000",-81.002058,40.502491,"PNPL",23162,2609976,"Medium",2,1.36354866186148
"34019223970000",-81.002072,40.502381,"PNPL",17146,2218293,"Medium",2,1.36354866186148
"34019223990000",-81.012366,40.498955,"PNPL",21178,2364254,"Medium",2,1.36354866186148
"34019224000000",-81.012404,40.499002,"PNPL",48983,2862151,"Medium",2,1.36354866186148
"34019224010000",-81.012498,40.498987,"PNPL",62636,4071834,"Large",3,1.36354866186148
"34019224020000",-81.012421,40.498895,"PNPL",24212,2506299,"Medium",2,1.36354866186148
"34019224030000",-81.01246,40.498942,"PNPL",17807,2069598,"Medium",2,1.36354866186148
"34019224050000",-80.990458,40.667912,"PNPL",21468,2057490,"Medium",2,1.34309156206817
"34019224080000",-81.059349,40.471484,"PNPL",64427,2458600,"Large",3,1.19968608279558
"34019224090000",-81.039699,40.483649,"PNPL",72218,3874835,"Large",3,0.625805199721459
"34019224100000",-81.059422,40.471457,"PNPL",79600,2248532,"Large",3,1.19968608279558
"34019224110000",-80.989484,40.628644,"PNPL",7819,2078399,"Medium",2,0.0692970055831344
